kw,qid,label,mode,exact_label,exact_alias,ctx,sl_log1p,p31_cnt,p279_cnt,ctx_p31,ctx_p279,alias_inv,w_ctx,w_sl,w_p31,w_p279,w_ctx_p31,w_ctx_p279,w_alias_inv,bonus_label,bonus_alias,total
languages,Q584565,languages of Indonesia,none,0,0,2.2,3.53,1.0,2.0,18.5,40.5,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.14
languages,Q496250,languages of France,none,0,0,2.2,3.47,1.0,2.0,18.5,40.5,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.57
languages,Q1454806,languages of South Africa,none,0,0,2.2,3.47,1.0,2.0,18.5,40.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.91
languages,Q1144022,languages of South America,none,0,0,2.2,2.3,1.0,2.0,21.0,32.6,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.29
languages,Q478474,languages of Ethiopia,none,0,0,3.3,2.77,1.0,2.0,18.5,40.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.89
languages,Q272756,Languages with official status in India,none,0,0,4.4,3.99,0.0,2.0,0.0,43.9,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.88
languages,Q3217551,Langues étrangères appliquées,none,0,0,2.2,1.39,2.0,0.0,37.4,0.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.08
languages,Q3319301,languages of Oceania,none,0,0,2.2,2.77,1.0,2.0,21.0,40.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.59
languages,Q534191,languages of Spain,none,0,0,3.3,3.4,1.0,2.0,18.5,40.5,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.21
languages,Q1851561,languages of Sudan,none,0,0,2.2,2.4,1.0,2.0,18.5,40.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.37
languages,Q65178098,languages of Russia,none,0,0,3.3,3.33,1.0,2.0,18.5,40.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.17
languages,Q30262141,Languages and Cultures of Sub-Saharan Africa,none,0,0,3.3,0.69,1.0,0.0,26.6,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.41
languages,Q15609389,South Asian languages,none,0,0,2.2,2.4,5.0,2.0,46.5,21.2,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.2
languages,Q957802,languages of the Iberian Peninsula,none,0,0,2.2,1.95,1.0,2.0,21.0,20.1,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.01
languages,Q8486980,WikiProject Languages,none,0,0,0.0,3.4,1.0,0.0,29.5,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.79
languages,Q621770,languages of Morocco,none,0,0,3.3,2.48,1.0,2.0,18.5,40.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.75
languages,Q2627915,languages of Madagascar,none,0,0,2.2,2.48,1.0,2.0,18.5,40.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.42
languages,Q3832996,languages of San Marino,none,0,0,2.2,2.4,1.0,2.0,18.5,40.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.37
languages,Q12846006,languages of Syria,none,0,0,2.2,2.71,1.0,2.0,18.5,40.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.53
languages,Q1851541,languages of Gambia,none,0,0,2.2,2.2,1.0,2.0,18.5,40.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.27
languages,Q3432143,languages of Nepal,none,0,0,1.1,2.64,1.0,2.0,18.5,40.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.16
languages,Q3242187,languages of Iran,none,0,0,2.2,3.04,1.0,2.0,18.5,40.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.7
languages,Q109607254,littérature de langues romanes,alias,0,1,0.0,0.0,1.0,0.0,21.2,0.0,0.5,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,20.98
languages,Q47487723,Mark Thomson,none,0,0,3.3,1.79,1.0,0.0,39.7,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.09
languages,Q37326603,languages Ruedi,none,0,0,0.0,0.69,1.0,0.0,34.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.49
languages,Q1823737,text-based game,alias,0,1,2.2,2.77,1.0,8.0,24.5,47.5,0.4,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,46.71
languages,Q875888,langues officielles de Russie,none,0,0,3.3,2.94,1.0,4.0,18.5,44.7,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.21
languages,Q6508401,Modèle:Palette Utilisateur Langues,alias,0,1,1.1,4.28,1.0,0.0,36.9,0.0,1.0,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,45.7
languages,Q13416105,Module:Langue,alias,0,1,0.0,3.0,1.0,0.0,36.8,0.0,0.5,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,33.25
languages,Q75488338,Language,label,1,0,3.3,0.0,3.0,0.0,47.6,0.0,0.667,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,39.72
languages,Q13418253,philologist,none,0,0,0.0,2.83,2.0,3.0,35.8,40.6,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.5
languages,Q315,language,label,1,0,1.1,5.79,1.0,2.0,29.1,41.3,0.125,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,53.45
languages,Q25295,language family,none,0,0,3.3,4.8,1.0,4.0,35.6,49.8,0.143,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.79
languages,Q22282939,no linguistic content,none,0,0,0.0,1.1,2.0,0.0,39.8,0.0,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.41
languages,Q60317586,Language,label,1,0,2.2,0.0,1.0,0.0,17.9,0.0,0.5,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,31.06
languages,Q73387803,L,none,0,0,0.0,0.0,1.0,0.0,24.1,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,2.24
languages,Q2330667,language development,none,0,0,1.1,3.04,1.0,5.0,20.0,48.1,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.24
languages,Q2313213,language education,none,0,0,2.2,1.39,4.0,4.0,47.2,47.2,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.31
languages,Q57273580,Bad Language,none,0,0,3.3,0.69,1.0,0.0,14.1,0.0,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.89
languages,Q210439,interpretation,none,0,0,1.1,3.74,0.0,4.0,0.0,47.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.98
languages,Q33648,language isolate,none,0,0,1.1,4.3,0.0,2.0,0.0,44.1,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.24
languages,Q10469820,language disorder,none,0,0,1.1,2.83,1.0,2.0,38.8,41.6,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.67
languages,Q55819106,lexeme requires language constraint,none,0,0,7.8,0.69,0.0,2.0,0.0,28.2,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.31
languages,Q2640207,bilingual dictionary,none,0,0,1.1,3.14,3.0,4.0,47.7,46.6,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.1
languages,Q3329375,language variety,none,0,0,2.2,3.95,2.0,2.0,39.2,41.3,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.71
languages,Q190375,historical linguistics,none,0,0,2.2,4.19,2.0,3.0,33.2,43.4,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.7
languages,Q30002353,language teacher,none,0,0,0.0,0.69,1.0,2.0,29.5,40.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.16
languages,Q1982248,Biblical Hebrew,none,0,0,2.2,3.87,3.0,3.0,45.6,39.3,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.12
languages,Q461183,text corpus,none,0,0,3.3,3.95,1.0,12.0,31.9,43.9,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,15.85
languages,Q4113741,language,label,1,0,6.7,1.79,0.0,7.0,0.0,46.8,0.667,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,61.27
languages,Q1455178,second-language acquisition,none,0,0,4.4,3.33,1.0,2.0,27.0,32.6,0.143,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.96
languages,Q897403,language school,none,0,0,1.1,2.48,1.0,3.0,30.0,42.4,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.01
languages,Q2093358,language regulator,none,0,0,1.1,2.08,0.0,5.0,0.0,48.6,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.62
languages,Q1059900,IETF language tag,none,0,0,3.3,2.83,2.0,2.0,39.0,41.4,0.133,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.34
languages,Q2313089,developmental language disorder,none,0,0,2.2,2.3,1.0,2.0,22.1,42.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.87
languages,Q997841,language delay,none,0,0,3.3,2.4,0.0,5.0,0.0,40.6,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.52
languages,Q1149061,language area,none,0,0,4.4,2.64,0.0,2.0,0.0,42.7,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.2
languages,Q181839,pragmatics,none,0,0,6.7,4.16,2.0,3.0,28.2,43.4,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,15.31
languages,Q334451,language policy,none,0,0,2.2,3.93,1.0,3.0,26.3,46.1,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.86
languages,Q3621696,language model,none,0,0,2.2,3.61,0.0,2.0,0.0,36.4,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.46
languages,Q99427849,Language,label,1,0,2.2,0.0,1.0,0.0,16.2,0.0,0.667,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,31.69
languages,Q64687382,language and literature,none,0,0,1.1,0.0,1.0,0.0,27.0,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.4
languages,Q1058691,communication disorder,none,0,0,3.3,2.64,2.0,5.0,44.1,44.3,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.57
languages,Q6554068,linguistic system,none,0,0,8.9,2.3,2.0,5.0,43.2,47.1,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,18.43
languages,Q55713039,multilingual dictionary,none,0,0,1.1,0.69,1.0,4.0,36.6,46.8,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.22
languages,Q941501,language group,none,0,0,4.4,2.3,1.0,4.0,35.6,49.4,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.44
languages,Q2092812,language identifier,none,0,0,4.4,3.53,0.0,7.0,0.0,45.5,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.41
languages,Q3436689,langue des signes brésilienne,none,0,0,1.1,2.94,3.0,0.0,42.7,0.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.38
languages,Q1302060,Language,label,1,0,0.0,2.2,1.0,0.0,26.0,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,35.36
languages,Q6456913,Language,label,1,0,0.0,1.95,1.0,0.0,29.7,0.0,0.5,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,32.44
languages,Q1437680,language de conception,none,0,0,0.0,2.2,2.0,5.0,43.7,50.4,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.04
languages,Q2367126,jargon informatique,none,0,0,0.0,2.2,1.0,6.0,26.2,46.2,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.8
languages,Q11147959,language de la culture pop,none,0,0,1.1,1.61,1.0,6.0,41.3,50.6,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.36
languages,Q609817,bliss,none,0,0,1.1,3.18,5.0,5.0,45.0,44.9,0.167,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.23
languages,Q11229812,Language,label,1,0,0.0,0.69,1.0,0.0,26.2,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,29.35
languages,Q15991270,LanguageTool,none,0,0,0.0,2.89,4.0,0.0,48.1,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.13
languages,Q595637,Language Integrated Query,none,0,0,0.0,3.22,1.0,7.0,22.3,48.7,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.22
configurations,Q51784189,Configurations Littéraires,none,0,0,0.9,0.0,1.0,0.0,38.3,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.29
configurations,Q1866689,configuration,label,1,0,6.4,2.08,0.0,3.0,0.0,38.0,0.667,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,55.51
configurations,Q7663702,system configuration,none,0,0,7.3,1.39,0.0,6.0,0.0,51.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,14.51
configurations,Q65920874,configuring,none,0,0,2.8,0.0,0.0,4.0,0.0,48.7,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.64
configurations,Q4231804,configuration,label,1,0,4.6,1.95,0.0,3.0,0.0,46.9,0.667,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,49.65
configurations,Q18357227,settings,none,0,0,1.8,0.0,0.0,6.0,0.0,52.5,0.105,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.54
configurations,Q1571814,configuration file,none,0,0,3.7,3.04,0.0,3.0,0.0,38.7,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.24
configurations,Q283611,cis–trans isomerism,none,0,0,2.8,3.83,0.0,4.0,0.0,52.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.03
configurations,Q1153495,configuration management,none,0,0,4.6,3.0,2.0,0.0,43.3,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.54
configurations,Q64533701,Configuration,label,1,0,0.0,0.0,1.0,0.0,22.7,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,26.5
configurations,Q29032804,configuration manager,none,0,0,4.6,0.0,1.0,5.0,61.1,50.7,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.52
configurations,Q104025849,Configuration,label,1,0,0.0,0.0,1.0,0.0,22.7,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,26.5
configurations,Q20442337,Configuration,label,1,0,0.0,0.0,1.0,0.0,22.7,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,26.5
configurations,Q50687316,Configuration,label,1,0,0.0,0.0,1.0,0.0,22.7,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,26.5
configurations,Q20468090,Configuration,label,1,0,0.0,0.0,1.0,0.0,22.7,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,26.5
configurations,Q1200761,descriptor,none,0,0,2.8,2.2,0.0,5.0,0.0,45.3,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.96
configurations,Q1156912,configuration space,none,0,0,4.6,3.0,1.0,2.0,27.5,45.7,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.64
configurations,Q1125301,configuration management database,none,0,0,2.8,2.71,0.0,5.0,0.0,49.3,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.25
configurations,Q265913,configuration item,none,0,0,3.7,1.95,0.0,6.0,0.0,50.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.88
configurations,Q105029446,configuration option,none,0,0,2.8,0.0,0.0,5.0,0.0,43.0,0.143,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.08
configurations,Q47484692,RFC 4594: Configuration Guidelines for DiffServ Service Classes,none,0,0,0.9,0.0,1.0,0.0,23.4,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.63
configurations,Q64581916,Configuration in Grass,none,0,0,0.9,0.0,1.0,0.0,22.7,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.13
configurations,Q29032808,software configuration manager,none,0,0,1.8,0.0,1.0,9.0,61.1,50.5,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.92
configurations,Q103847375,Configuration II,none,0,0,0.0,0.0,1.0,0.0,22.7,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.03
configurations,Q5009917,CDDLM,none,0,0,1.8,0.69,1.0,0.0,34.0,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.69
configurations,Q47309167,RFC 6728: Configuration Data Model for the IP Flow Information Export (IPFIX) and Packet Sampling (PSAMP) Protocols,none,0,0,2.8,0.0,1.0,0.0,23.4,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.84
configurations,Q47462388,RFC 3990: Configuration and Provisioning for Wireless Access Points (CAPWAP) Problem Statement,none,0,0,1.8,0.0,1.0,0.0,23.4,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.74
configurations,Q47394865,"RFC 7759: Configuration of Proactive Operations, Administration, and Maintenance (OAM) Functions for MPLS-Based Transport Networks Using Label Switched Path (LSP) Ping",none,0,0,2.8,0.0,1.0,0.0,23.4,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.84
configurations,Q50687276,Configuration,label,1,0,0.0,0.0,1.0,0.0,22.7,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,26.5
configurations,Q119872920,Configuration,label,1,0,0.0,0.0,1.0,0.0,22.7,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,26.5
configurations,Q20442701,Configuration,label,1,0,0.0,0.0,1.0,0.0,22.7,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,26.5
configurations,Q900672,Configuration interaction,none,0,0,2.8,2.64,1.0,0.0,26.7,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.69
configurations,Q41636387,configuration space,none,0,0,5.5,1.79,0.0,4.0,0.0,44.6,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.26
configurations,Q4040968,IBM Configuration Management Version Control,none,0,0,0.9,1.1,1.0,0.0,25.3,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.2
configurations,Q5160115,configuration graph,none,0,0,2.8,1.1,0.0,5.0,0.0,38.6,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.16
configurations,Q1781447,configuration,label,1,0,5.5,2.94,0.0,4.0,0.0,52.0,0.667,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,58.0
configurations,Q2992500,configuration d'aile,none,0,0,3.7,2.56,0.0,3.0,0.0,46.9,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.86
configurations,Q53859,configuration électronique,none,0,0,0.0,4.29,0.0,2.0,0.0,42.1,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.88
configurations,Q2052053,Configuration absolue,none,0,0,0.0,2.48,0.0,3.0,0.0,49.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.43
configurations,Q841893,théorème de Desargues,none,0,0,4.6,3.37,1.0,0.0,23.9,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.73
configurations,Q2477501,Configuration électronique par élément chimique,none,0,0,0.0,2.77,1.0,0.0,25.1,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.44
configurations,Q2275513,configuration requise,none,0,0,0.9,2.89,0.0,2.0,0.0,41.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.08
configurations,Q59506244,Configuration de montagne,none,0,0,0.0,0.0,1.0,0.0,22.7,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.03
configurations,Q130304466,Configuration,label,1,0,0.0,0.0,1.0,0.0,22.7,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,26.5
configurations,Q4967904,Configuration de sommet,none,0,0,0.0,2.71,1.0,0.0,20.9,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.36
configurations,Q6950320,Configuration de Möbius,none,0,0,4.6,1.61,0.0,2.0,0.0,35.9,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.8
configurations,Q5746176,Configuration de Hesse,none,0,0,1.8,1.39,1.0,2.0,19.5,35.9,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.38
configurations,Q28134081,configuration spatiale,none,0,0,0.0,0.69,0.0,2.0,0.0,27.3,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.76
configurations,Q122916918,configuration minimale requise,none,0,0,0.0,0.0,0.0,2.0,0.0,35.9,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,2.49
configurations,Q122916920,configuration recommandée,none,0,0,0.0,0.0,0.0,2.0,0.0,35.9,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,2.99
configurations,Q116188149,Configuration de l'islam sur le campus universitaire du Point-G à Bamako,none,0,0,0.0,0.0,1.0,0.0,15.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.95
typology,Q5962346,classification scheme,alias,0,1,7.3,3.22,1.0,5.0,29.5,48.5,0.154,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,58.98
typology,Q192625,linguistic typology,none,0,0,0.9,4.01,1.0,3.0,20.7,39.8,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.09
typology,Q27214933,typology,label,1,0,4.6,2.4,1.0,3.0,36.1,48.8,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,55.62
typology,Q1480072,typology,label,1,0,5.5,3.3,0.0,3.0,0.0,39.2,0.667,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,57.65
typology,Q917904,typology,label,1,0,2.8,2.83,0.0,2.0,0.0,39.9,0.667,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,46.06
typology,Q2581063,Types of farmhouses,none,0,0,2.8,1.79,2.0,2.0,27.0,42.8,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.81
typology,Q113435339,classification of societies,none,0,0,0.9,0.69,1.0,6.0,18.2,47.6,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.08
typology,Q109532996,typology item,none,0,0,1.8,0.0,0.0,3.0,0.0,48.8,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.39
typology,Q72775801,linguistic typology,none,0,0,3.7,0.0,0.0,4.0,0.0,50.5,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.21
typology,Q1814059,Typology of Greek vase shapes,none,0,0,0.9,2.71,1.0,0.0,25.1,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.71
typology,Q11837235,surface water typology,none,0,0,0.9,0.69,0.0,2.0,0.0,39.9,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.97
typology,Q18355541,typology,label,1,0,0.9,0.69,0.0,2.0,0.0,26.1,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,33.05
typology,Q3546231,typology of the Etruscans mythological theme,none,0,0,3.7,0.69,1.0,2.0,33.3,32.3,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.34
typology,Q114565798,Typology handling for documentation with the help of artificial intelligence,none,0,0,2.8,0.0,1.0,0.0,25.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.36
typology,Q62105683,Typology of Adherence in Adolescents: Phase II,none,0,0,1.8,0.0,1.0,0.0,27.1,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.27
typology,Q66601555,"Typology of Dutch Catholic Parishes, 2003",none,0,0,0.9,0.0,1.0,0.0,18.8,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.09
co-production,Q16324410,coproduction,alias,0,1,6.0,1.39,1.0,7.0,34.4,45.1,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,53.63
co-production,Q108285356,CO Production,none,0,0,0.0,0.0,1.0,0.0,29.1,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,2.59
co-production,Q2920538,co-production,label,1,0,3.6,2.71,0.0,3.0,0.0,43.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,50.91
co-production,Q99585252,Co-production Networks For Community Heritage In Tanzania (conch),none,0,0,6.0,0.0,2.0,0.0,40.0,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.14
co-production,Q99661546,Co-Production of alternative views of lost heritage,none,0,0,3.6,0.0,2.0,0.0,40.0,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.29
co-production,Q120703691,Co-production of a flexibly delivered relapse prevention tool to support self-management for long-term mental health conditions,none,0,0,9.5,0.0,1.0,0.0,27.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,15.5
tensions,Q115052831,Tensions,label,1,0,1.1,0.0,1.0,0.0,24.4,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,29.8
